"timekey","glare","glarepotential","traffic_timestamp","tmc_crossing","avg"
"41308","f","TruePM","2014-07-14 20:30:00","14th_Main","48.5"
"41308","f","TruePM","2014-07-14 20:30:00","Chain","34.3333333333333"
"41308","f","TruePM","2014-07-14 20:30:00","Key","28"
"41308","f","TruePM","2014-07-14 20:30:00","Memorial","33.5"
"41308","f","TruePM","2014-07-14 20:30:00","Roosevelt","41"
"41365","f","TrueAM","2014-07-15 06:00:00","14th_HOV","55.5"
"41365","f","TrueAM","2014-07-15 06:00:00","14th_Main","49.3333333333333"
"41365","f","TrueAM","2014-07-15 06:00:00","Chain","33"
"41365","f","TrueAM","2014-07-15 06:00:00","Key","31.5"
"41365","f","TrueAM","2014-07-15 06:00:00","Memorial","32"
"41365","f","TrueAM","2014-07-15 06:00:00","Roosevelt","41"
"41366","f","TrueAM","2014-07-15 06:10:00","14th_HOV","55.5"
"41366","f","TrueAM","2014-07-15 06:10:00","14th_Main","49.3333333333333"
"41366","f","TrueAM","2014-07-15 06:10:00","Chain","33"
"41366","f","TrueAM","2014-07-15 06:10:00","Key","31.5"
"41366","f","TrueAM","2014-07-15 06:10:00","Memorial","32"
"41366","f","TrueAM","2014-07-15 06:10:00","Roosevelt","41"
"41367","f","TrueAM","2014-07-15 06:20:00","14th_HOV","55.5"
"41367","f","TrueAM","2014-07-15 06:20:00","14th_Main","49.3333333333333"
"41367","f","TrueAM","2014-07-15 06:20:00","Chain","33"
"41367","f","TrueAM","2014-07-15 06:20:00","Key","31.5"
"41367","f","TrueAM","2014-07-15 06:20:00","Memorial","32"
"41367","f","TrueAM","2014-07-15 06:20:00","Roosevelt","41"
"41368","f","TrueAM","2014-07-15 06:30:00","14th_HOV","55.5"
"41368","f","TrueAM","2014-07-15 06:30:00","14th_Main","49.3333333333333"
"41368","f","TrueAM","2014-07-15 06:30:00","Chain","33"
"41368","f","TrueAM","2014-07-15 06:30:00","Key","31.5"
"41368","f","TrueAM","2014-07-15 06:30:00","Memorial","32"
"41368","f","TrueAM","2014-07-15 06:30:00","Roosevelt","41"
"41369","f","TrueAM","2014-07-15 06:40:00","14th_HOV","55.5"
"41369","f","TrueAM","2014-07-15 06:40:00","14th_Main","49.3333333333333"
"41369","f","TrueAM","2014-07-15 06:40:00","Chain","33"
"41369","f","TrueAM","2014-07-15 06:40:00","Key","31.5"
"41369","f","TrueAM","2014-07-15 06:40:00","Memorial","32"
"41369","f","TrueAM","2014-07-15 06:40:00","Roosevelt","41"
"41370","f","TrueAM","2014-07-15 06:50:00","14th_HOV","55.5"
"41370","f","TrueAM","2014-07-15 06:50:00","14th_Main","49.3333333333333"
"41370","f","TrueAM","2014-07-15 06:50:00","Chain","33"
"41370","f","TrueAM","2014-07-15 06:50:00","Key","31.5"
"41370","f","TrueAM","2014-07-15 06:50:00","Memorial","32"
"41370","f","TrueAM","2014-07-15 06:50:00","Roosevelt","41"
"41371","f","TrueAM","2014-07-15 07:00:00","14th_HOV","44.5"
"41371","f","TrueAM","2014-07-15 07:00:00","14th_Main","41.5"
"41371","f","TrueAM","2014-07-15 07:00:00","Chain","31"
"41371","f","TrueAM","2014-07-15 07:00:00","Key","28.5"
"41371","f","TrueAM","2014-07-15 07:00:00","Memorial","31.5"
"41371","f","TrueAM","2014-07-15 07:00:00","Roosevelt","38.75"
"41372","f","TrueAM","2014-07-15 07:10:00","14th_HOV","44.5"
"41372","f","TrueAM","2014-07-15 07:10:00","14th_Main","41.5"
"41372","f","TrueAM","2014-07-15 07:10:00","Chain","31"
"41372","f","TrueAM","2014-07-15 07:10:00","Key","28.5"
"41372","f","TrueAM","2014-07-15 07:10:00","Memorial","31.5"
"41372","f","TrueAM","2014-07-15 07:10:00","Roosevelt","38.75"
"41373","f","TrueAM","2014-07-15 07:20:00","14th_HOV","44.5"
"41373","f","TrueAM","2014-07-15 07:20:00","14th_Main","41.5"
"41373","f","TrueAM","2014-07-15 07:20:00","Chain","31"
"41373","f","TrueAM","2014-07-15 07:20:00","Key","28.5"
"41373","f","TrueAM","2014-07-15 07:20:00","Memorial","31.5"
"41373","f","TrueAM","2014-07-15 07:20:00","Roosevelt","38.75"
"41444","f","TruePM","2014-07-15 19:10:00","14th_HOV","53.5"
"41444","f","TruePM","2014-07-15 19:10:00","14th_Main","38.3333333333333"
"41444","f","TruePM","2014-07-15 19:10:00","Chain","34"
"41444","f","TruePM","2014-07-15 19:10:00","Key","26"
"41444","f","TruePM","2014-07-15 19:10:00","Memorial","32"
"41444","f","TruePM","2014-07-15 19:10:00","Roosevelt","39.5"
"41445","f","TruePM","2014-07-15 19:20:00","14th_HOV","53.5"
"41445","f","TruePM","2014-07-15 19:20:00","14th_Main","38.3333333333333"
"41445","f","TruePM","2014-07-15 19:20:00","Chain","34"
"41445","f","TruePM","2014-07-15 19:20:00","Key","26"
"41445","f","TruePM","2014-07-15 19:20:00","Memorial","32"
"41445","f","TruePM","2014-07-15 19:20:00","Roosevelt","39.5"
"41446","f","TruePM","2014-07-15 19:30:00","14th_HOV","53.5"
"41446","f","TruePM","2014-07-15 19:30:00","14th_Main","38.3333333333333"
"41446","f","TruePM","2014-07-15 19:30:00","Chain","34"
"41446","f","TruePM","2014-07-15 19:30:00","Key","26"
"41446","f","TruePM","2014-07-15 19:30:00","Memorial","32"
"41446","f","TruePM","2014-07-15 19:30:00","Roosevelt","39.5"
"41447","f","TruePM","2014-07-15 19:40:00","14th_HOV","53.5"
"41447","f","TruePM","2014-07-15 19:40:00","14th_Main","38.3333333333333"
"41447","f","TruePM","2014-07-15 19:40:00","Chain","34"
"41447","f","TruePM","2014-07-15 19:40:00","Key","26"
"41447","f","TruePM","2014-07-15 19:40:00","Memorial","32"
"41447","f","TruePM","2014-07-15 19:40:00","Roosevelt","39.5"
"41448","f","TruePM","2014-07-15 19:50:00","14th_HOV","53.5"
"41448","f","TruePM","2014-07-15 19:50:00","14th_Main","38.3333333333333"
"41448","f","TruePM","2014-07-15 19:50:00","Chain","34"
"41448","f","TruePM","2014-07-15 19:50:00","Key","26"
"41448","f","TruePM","2014-07-15 19:50:00","Memorial","32"
"41448","f","TruePM","2014-07-15 19:50:00","Roosevelt","39.5"
"41449","f","TruePM","2014-07-15 20:00:00","14th_HOV","56"
"41449","f","TruePM","2014-07-15 20:00:00","14th_Main","47.5"
"41449","f","TruePM","2014-07-15 20:00:00","Chain","34"
"41449","f","TruePM","2014-07-15 20:00:00","Key","28"
"41449","f","TruePM","2014-07-15 20:00:00","Memorial","33"
"41449","f","TruePM","2014-07-15 20:00:00","Roosevelt","42"
"41450","f","TruePM","2014-07-15 20:10:00","14th_HOV","56"
"41450","f","TruePM","2014-07-15 20:10:00","14th_Main","47.5"
"41450","f","TruePM","2014-07-15 20:10:00","Chain","34"
"41450","f","TruePM","2014-07-15 20:10:00","Key","28"
"41450","f","TruePM","2014-07-15 20:10:00","Memorial","33"
"41450","f","TruePM","2014-07-15 20:10:00","Roosevelt","42"
"41451","f","TruePM","2014-07-15 20:20:00","14th_HOV","56"
"41451","f","TruePM","2014-07-15 20:20:00","14th_Main","47.5"
"41451","f","TruePM","2014-07-15 20:20:00","Chain","34"
"41451","f","TruePM","2014-07-15 20:20:00","Key","28"
"41451","f","TruePM","2014-07-15 20:20:00","Memorial","33"
"41451","f","TruePM","2014-07-15 20:20:00","Roosevelt","42"
"41452","f","TruePM","2014-07-15 20:30:00","14th_HOV","56"
"41452","f","TruePM","2014-07-15 20:30:00","14th_Main","47.5"
"41452","f","TruePM","2014-07-15 20:30:00","Chain","34"
"41452","f","TruePM","2014-07-15 20:30:00","Key","28"
"41452","f","TruePM","2014-07-15 20:30:00","Memorial","33"
"41452","f","TruePM","2014-07-15 20:30:00","Roosevelt","42"
"41509","f","TrueAM","2014-07-16 06:00:00","14th_HOV","55.5"
"41509","f","TrueAM","2014-07-16 06:00:00","14th_Main","49.1666666666667"
"41509","f","TrueAM","2014-07-16 06:00:00","Chain","33.3333333333333"
"41509","f","TrueAM","2014-07-16 06:00:00","Key","31.5"
"41509","f","TrueAM","2014-07-16 06:00:00","Memorial","32"
"41509","f","TrueAM","2014-07-16 06:00:00","Roosevelt","41"
"41510","f","TrueAM","2014-07-16 06:10:00","14th_HOV","55.5"
"41510","f","TrueAM","2014-07-16 06:10:00","14th_Main","49.1666666666667"
"41510","f","TrueAM","2014-07-16 06:10:00","Chain","33.3333333333333"
"41510","f","TrueAM","2014-07-16 06:10:00","Key","31.5"
"41510","f","TrueAM","2014-07-16 06:10:00","Memorial","32"
"41510","f","TrueAM","2014-07-16 06:10:00","Roosevelt","41"
"41511","f","TrueAM","2014-07-16 06:20:00","14th_HOV","55.5"
"41511","f","TrueAM","2014-07-16 06:20:00","14th_Main","49.1666666666667"
"41511","f","TrueAM","2014-07-16 06:20:00","Chain","33.3333333333333"
"41511","f","TrueAM","2014-07-16 06:20:00","Key","31.5"
"41511","f","TrueAM","2014-07-16 06:20:00","Memorial","32"
"41511","f","TrueAM","2014-07-16 06:20:00","Roosevelt","41"
"41512","f","TrueAM","2014-07-16 06:30:00","14th_HOV","55.5"
"41512","f","TrueAM","2014-07-16 06:30:00","14th_Main","49.1666666666667"
"41512","f","TrueAM","2014-07-16 06:30:00","Chain","33.3333333333333"
"41512","f","TrueAM","2014-07-16 06:30:00","Key","31.5"
"41512","f","TrueAM","2014-07-16 06:30:00","Memorial","32"
"41512","f","TrueAM","2014-07-16 06:30:00","Roosevelt","41"
"41513","f","TrueAM","2014-07-16 06:40:00","14th_HOV","55.5"
"41513","f","TrueAM","2014-07-16 06:40:00","14th_Main","49.1666666666667"
"41513","f","TrueAM","2014-07-16 06:40:00","Chain","33.3333333333333"
"41513","f","TrueAM","2014-07-16 06:40:00","Key","31.5"
"41513","f","TrueAM","2014-07-16 06:40:00","Memorial","32"
"41513","f","TrueAM","2014-07-16 06:40:00","Roosevelt","41"
"41514","f","TrueAM","2014-07-16 06:50:00","14th_HOV","55.5"
"41514","f","TrueAM","2014-07-16 06:50:00","14th_Main","49.1666666666667"
"41514","f","TrueAM","2014-07-16 06:50:00","Chain","33.3333333333333"
"41514","f","TrueAM","2014-07-16 06:50:00","Key","31.5"
"41514","f","TrueAM","2014-07-16 06:50:00","Memorial","32"
"41514","f","TrueAM","2014-07-16 06:50:00","Roosevelt","41"
"41515","f","TrueAM","2014-07-16 07:00:00","14th_HOV","44.5"
"41515","f","TrueAM","2014-07-16 07:00:00","14th_Main","41.5"
"41515","f","TrueAM","2014-07-16 07:00:00","Chain","30.6666666666667"
"41515","f","TrueAM","2014-07-16 07:00:00","Key","28.5"
"41515","f","TrueAM","2014-07-16 07:00:00","Memorial","31.5"
"41515","f","TrueAM","2014-07-16 07:00:00","Roosevelt","38.75"
"41516","f","TrueAM","2014-07-16 07:10:00","14th_HOV","44.5"
"41516","f","TrueAM","2014-07-16 07:10:00","14th_Main","41.5"
"41516","f","TrueAM","2014-07-16 07:10:00","Chain","30.6666666666667"
"41516","f","TrueAM","2014-07-16 07:10:00","Key","28.5"
"41516","f","TrueAM","2014-07-16 07:10:00","Memorial","31.5"
"41516","f","TrueAM","2014-07-16 07:10:00","Roosevelt","38.75"
"41517","f","TrueAM","2014-07-16 07:20:00","14th_HOV","44.5"
"41517","f","TrueAM","2014-07-16 07:20:00","14th_Main","41.5"
"41517","f","TrueAM","2014-07-16 07:20:00","Chain","30.6666666666667"
"41517","f","TrueAM","2014-07-16 07:20:00","Key","28.5"
"41517","f","TrueAM","2014-07-16 07:20:00","Memorial","31.5"
"41517","f","TrueAM","2014-07-16 07:20:00","Roosevelt","38.75"
"41588","f","TruePM","2014-07-16 19:10:00","14th_HOV","51"
"41588","f","TruePM","2014-07-16 19:10:00","14th_Main","35.1666666666667"
"41588","f","TruePM","2014-07-16 19:10:00","Chain","34"
"41588","f","TruePM","2014-07-16 19:10:00","Key","25.5"
"41588","f","TruePM","2014-07-16 19:10:00","Memorial","32"
"41588","f","TruePM","2014-07-16 19:10:00","Roosevelt","40"
"41589","f","TruePM","2014-07-16 19:20:00","14th_HOV","51"
"41589","f","TruePM","2014-07-16 19:20:00","14th_Main","35.1666666666667"
"41589","f","TruePM","2014-07-16 19:20:00","Chain","34"
"41589","f","TruePM","2014-07-16 19:20:00","Key","25.5"
"41589","f","TruePM","2014-07-16 19:20:00","Memorial","32"
"41589","f","TruePM","2014-07-16 19:20:00","Roosevelt","40"
"41590","f","TruePM","2014-07-16 19:30:00","14th_HOV","51"
"41590","f","TruePM","2014-07-16 19:30:00","14th_Main","35.1666666666667"
"41590","f","TruePM","2014-07-16 19:30:00","Chain","34"
"41590","f","TruePM","2014-07-16 19:30:00","Key","25.5"
"41590","f","TruePM","2014-07-16 19:30:00","Memorial","32"
"41590","f","TruePM","2014-07-16 19:30:00","Roosevelt","40"
"41591","f","TruePM","2014-07-16 19:40:00","14th_HOV","51"
"41591","f","TruePM","2014-07-16 19:40:00","14th_Main","35.1666666666667"
"41591","f","TruePM","2014-07-16 19:40:00","Chain","34"
"41591","f","TruePM","2014-07-16 19:40:00","Key","25.5"
"41591","f","TruePM","2014-07-16 19:40:00","Memorial","32"
"41591","f","TruePM","2014-07-16 19:40:00","Roosevelt","40"
"41592","f","TruePM","2014-07-16 19:50:00","14th_HOV","51"
"41592","f","TruePM","2014-07-16 19:50:00","14th_Main","35.1666666666667"
"41592","f","TruePM","2014-07-16 19:50:00","Chain","34"
"41592","f","TruePM","2014-07-16 19:50:00","Key","25.5"
"41592","f","TruePM","2014-07-16 19:50:00","Memorial","32"
"41592","f","TruePM","2014-07-16 19:50:00","Roosevelt","40"
"41593","f","TruePM","2014-07-16 20:00:00","14th_HOV","55.5"
"41593","f","TruePM","2014-07-16 20:00:00","14th_Main","47"
"41593","f","TruePM","2014-07-16 20:00:00","Chain","35.3333333333333"
"41593","f","TruePM","2014-07-16 20:00:00","Key","28.5"
"41593","f","TruePM","2014-07-16 20:00:00","Memorial","33"
"41593","f","TruePM","2014-07-16 20:00:00","Roosevelt","41.5"
"41594","f","TruePM","2014-07-16 20:10:00","14th_HOV","55.5"
"41594","f","TruePM","2014-07-16 20:10:00","14th_Main","47"
"41594","f","TruePM","2014-07-16 20:10:00","Chain","35.3333333333333"
"41594","f","TruePM","2014-07-16 20:10:00","Key","28.5"
"41594","f","TruePM","2014-07-16 20:10:00","Memorial","33"
"41594","f","TruePM","2014-07-16 20:10:00","Roosevelt","41.5"
"41595","f","TruePM","2014-07-16 20:20:00","14th_HOV","55.5"
"41595","f","TruePM","2014-07-16 20:20:00","14th_Main","47"
"41595","f","TruePM","2014-07-16 20:20:00","Chain","35.3333333333333"
"41595","f","TruePM","2014-07-16 20:20:00","Key","28.5"
"41595","f","TruePM","2014-07-16 20:20:00","Memorial","33"
"41595","f","TruePM","2014-07-16 20:20:00","Roosevelt","41.5"
"41596","f","TruePM","2014-07-16 20:30:00","14th_HOV","55.5"
"41596","f","TruePM","2014-07-16 20:30:00","14th_Main","47"
"41596","f","TruePM","2014-07-16 20:30:00","Chain","35.3333333333333"
"41596","f","TruePM","2014-07-16 20:30:00","Key","28.5"
"41596","f","TruePM","2014-07-16 20:30:00","Memorial","33"
"41596","f","TruePM","2014-07-16 20:30:00","Roosevelt","41.5"
"41653","f","TrueAM","2014-07-17 06:00:00","14th_HOV","56"
"41653","f","TrueAM","2014-07-17 06:00:00","14th_Main","49.1666666666667"
"41653","f","TrueAM","2014-07-17 06:00:00","Chain","33.3333333333333"
"41653","f","TrueAM","2014-07-17 06:00:00","Key","31.5"
"41653","f","TrueAM","2014-07-17 06:00:00","Memorial","32"
"41653","f","TrueAM","2014-07-17 06:00:00","Roosevelt","42.25"
"41654","f","TrueAM","2014-07-17 06:10:00","14th_HOV","56"
"41654","f","TrueAM","2014-07-17 06:10:00","14th_Main","49.1666666666667"
"41654","f","TrueAM","2014-07-17 06:10:00","Chain","33.3333333333333"
"41654","f","TrueAM","2014-07-17 06:10:00","Key","31.5"
"41654","f","TrueAM","2014-07-17 06:10:00","Memorial","32"
"41654","f","TrueAM","2014-07-17 06:10:00","Roosevelt","42.25"
"41655","f","TrueAM","2014-07-17 06:20:00","14th_HOV","56"
"41655","f","TrueAM","2014-07-17 06:20:00","14th_Main","49.1666666666667"
"41655","f","TrueAM","2014-07-17 06:20:00","Chain","33.3333333333333"
"41655","f","TrueAM","2014-07-17 06:20:00","Key","31.5"
"41655","f","TrueAM","2014-07-17 06:20:00","Memorial","32"
"41655","f","TrueAM","2014-07-17 06:20:00","Roosevelt","42.25"
"41656","f","TrueAM","2014-07-17 06:30:00","14th_HOV","56"
"41656","f","TrueAM","2014-07-17 06:30:00","14th_Main","49.1666666666667"
"41656","f","TrueAM","2014-07-17 06:30:00","Chain","33.3333333333333"
"41656","f","TrueAM","2014-07-17 06:30:00","Key","31.5"
"41656","f","TrueAM","2014-07-17 06:30:00","Memorial","32"
"41656","f","TrueAM","2014-07-17 06:30:00","Roosevelt","42.25"
"41657","f","TrueAM","2014-07-17 06:40:00","14th_HOV","56"
"41657","f","TrueAM","2014-07-17 06:40:00","14th_Main","49.1666666666667"
"41657","f","TrueAM","2014-07-17 06:40:00","Chain","33.3333333333333"
"41657","f","TrueAM","2014-07-17 06:40:00","Key","31.5"
"41657","f","TrueAM","2014-07-17 06:40:00","Memorial","32"
"41657","f","TrueAM","2014-07-17 06:40:00","Roosevelt","42.25"
"41658","f","TrueAM","2014-07-17 06:50:00","14th_HOV","56"
"41658","f","TrueAM","2014-07-17 06:50:00","14th_Main","49.1666666666667"
"41658","f","TrueAM","2014-07-17 06:50:00","Chain","33.3333333333333"
"41658","f","TrueAM","2014-07-17 06:50:00","Key","31.5"
"41658","f","TrueAM","2014-07-17 06:50:00","Memorial","32"
"41658","f","TrueAM","2014-07-17 06:50:00","Roosevelt","42.25"
"41659","f","TrueAM","2014-07-17 07:00:00","14th_HOV","45.5"
"41659","f","TrueAM","2014-07-17 07:00:00","14th_Main","41.3333333333333"
"41659","f","TrueAM","2014-07-17 07:00:00","Chain","31.6666666666667"
"41659","f","TrueAM","2014-07-17 07:00:00","Key","28.5"
"41659","f","TrueAM","2014-07-17 07:00:00","Memorial","31"
"41659","f","TrueAM","2014-07-17 07:00:00","Roosevelt","39.25"
"41660","f","TrueAM","2014-07-17 07:10:00","14th_HOV","45.5"
"41660","f","TrueAM","2014-07-17 07:10:00","14th_Main","41.3333333333333"
"41660","f","TrueAM","2014-07-17 07:10:00","Chain","31.6666666666667"
"41660","f","TrueAM","2014-07-17 07:10:00","Key","28.5"
"41660","f","TrueAM","2014-07-17 07:10:00","Memorial","31"
"41660","f","TrueAM","2014-07-17 07:10:00","Roosevelt","39.25"
"41661","f","TrueAM","2014-07-17 07:20:00","14th_HOV","45.5"
"41661","f","TrueAM","2014-07-17 07:20:00","14th_Main","41.3333333333333"
"41661","f","TrueAM","2014-07-17 07:20:00","Chain","31.6666666666667"
"41661","f","TrueAM","2014-07-17 07:20:00","Key","28.5"
"41661","f","TrueAM","2014-07-17 07:20:00","Memorial","31"
"41661","f","TrueAM","2014-07-17 07:20:00","Roosevelt","39.25"
"41732","f","TruePM","2014-07-17 19:10:00","14th_HOV","51"
"41732","f","TruePM","2014-07-17 19:10:00","14th_Main","35.8333333333333"
"41732","f","TruePM","2014-07-17 19:10:00","Chain","34"
"41732","f","TruePM","2014-07-17 19:10:00","Key","24"
"41732","f","TruePM","2014-07-17 19:10:00","Memorial","33"
"41732","f","TruePM","2014-07-17 19:10:00","Roosevelt","39"
"41733","f","TruePM","2014-07-17 19:20:00","14th_HOV","51"
"41733","f","TruePM","2014-07-17 19:20:00","14th_Main","35.8333333333333"
"41733","f","TruePM","2014-07-17 19:20:00","Chain","34"
"41733","f","TruePM","2014-07-17 19:20:00","Key","24"
"41733","f","TruePM","2014-07-17 19:20:00","Memorial","33"
"41733","f","TruePM","2014-07-17 19:20:00","Roosevelt","39"
"41734","f","TruePM","2014-07-17 19:30:00","14th_HOV","51"
"41734","f","TruePM","2014-07-17 19:30:00","14th_Main","35.8333333333333"
"41734","f","TruePM","2014-07-17 19:30:00","Chain","34"
"41734","f","TruePM","2014-07-17 19:30:00","Key","24"
"41734","f","TruePM","2014-07-17 19:30:00","Memorial","33"
"41734","f","TruePM","2014-07-17 19:30:00","Roosevelt","39"
"41735","f","TruePM","2014-07-17 19:40:00","14th_HOV","51"
"41735","f","TruePM","2014-07-17 19:40:00","14th_Main","35.8333333333333"
"41735","f","TruePM","2014-07-17 19:40:00","Chain","34"
"41735","f","TruePM","2014-07-17 19:40:00","Key","24"
"41735","f","TruePM","2014-07-17 19:40:00","Memorial","33"
"41735","f","TruePM","2014-07-17 19:40:00","Roosevelt","39"
"41736","f","TruePM","2014-07-17 19:50:00","14th_HOV","51"
"41736","f","TruePM","2014-07-17 19:50:00","14th_Main","35.8333333333333"
"41736","f","TruePM","2014-07-17 19:50:00","Chain","34"
"41736","f","TruePM","2014-07-17 19:50:00","Key","24"
"41736","f","TruePM","2014-07-17 19:50:00","Memorial","33"
"41736","f","TruePM","2014-07-17 19:50:00","Roosevelt","39"
"41737","f","TruePM","2014-07-17 20:00:00","14th_HOV","55.5"
"41737","f","TruePM","2014-07-17 20:00:00","14th_Main","46.6666666666667"
"41737","f","TruePM","2014-07-17 20:00:00","Chain","34.3333333333333"
"41737","f","TruePM","2014-07-17 20:00:00","Key","27.5"
"41737","f","TruePM","2014-07-17 20:00:00","Memorial","34"
"41737","f","TruePM","2014-07-17 20:00:00","Roosevelt","41"
"41738","f","TruePM","2014-07-17 20:10:00","14th_HOV","55.5"
"41738","f","TruePM","2014-07-17 20:10:00","14th_Main","46.6666666666667"
"41738","f","TruePM","2014-07-17 20:10:00","Chain","34.3333333333333"
"41738","f","TruePM","2014-07-17 20:10:00","Key","27.5"
"41738","f","TruePM","2014-07-17 20:10:00","Memorial","34"
"41738","f","TruePM","2014-07-17 20:10:00","Roosevelt","41"
"41739","f","TruePM","2014-07-17 20:20:00","14th_HOV","55.5"
"41739","f","TruePM","2014-07-17 20:20:00","14th_Main","46.6666666666667"
"41739","f","TruePM","2014-07-17 20:20:00","Chain","34.3333333333333"
"41739","f","TruePM","2014-07-17 20:20:00","Key","27.5"
"41739","f","TruePM","2014-07-17 20:20:00","Memorial","34"
"41739","f","TruePM","2014-07-17 20:20:00","Roosevelt","41"
"41740","f","TruePM","2014-07-17 20:30:00","14th_HOV","55.5"
"41740","f","TruePM","2014-07-17 20:30:00","14th_Main","46.6666666666667"
"41740","f","TruePM","2014-07-17 20:30:00","Chain","34.3333333333333"
"41740","f","TruePM","2014-07-17 20:30:00","Key","27.5"
"41740","f","TruePM","2014-07-17 20:30:00","Memorial","34"
